,Unnamed: 0,Price,Rooms,Area,Floor,Location,Num_Rooms,Num_Halls,District
5371,5372,25000,2.5+1,110,3. Kat,Çankaya - Yukarı Bahçelievler Mh.,2.5,1.0,Çankaya
5372,5373,30000,3+1,120,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
5373,5374,28000,3+1,130,1. Kat,Çankaya - Yukarı Bahçelievler Mh.,3.0,1.0,Çankaya
5374,5375,14000,3+1,120,Kot 1 (-1). Kat,Mamak - Mehtap Mh.,3.0,1.0,Mamak
5375,5376,55000,2+1,127,21. Kat,Çankaya - Çukurambar Mh.,2.0,1.0,Çankaya
5376,5377,19500,1+1,50,4. Kat,Keçiören - Basınevleri Mh.,1.0,1.0,Keçiören
5377,5378,25000,3+1,135,1. Kat,Çankaya - Cevizlidere Mh.,3.0,1.0,Çankaya
5378,5379,30000,4+1,170,4. Kat,Keçiören - Ayvalı Mh.,4.0,1.0,Keçiören
5379,5380,16000,2+1,110,Yüksek giriş,Yenimahalle - Ergenekon Mh.,2.0,1.0,Yenimahalle
5380,5381,13500,2+1,90,1. Kat,Sincan - Akşemsettin Mh.,2.0,1.0,Sincan
5381,5382,12500,3+1,110,1. Kat,Mamak - Türközü Mh.,3.0,1.0,Mamak
5382,5383,15500,3+1,135,2. Kat,Mamak - Harman Mh.,3.0,1.0,Mamak
5383,5384,18500,3+1,125,3. Kat,Keçiören - Kafkas Mh.,3.0,1.0,Keçiören
5384,5385,19000,2+1,80,Düz Giriş (Zemin),Etimesgut - Topçu Mh.,2.0,1.0,Etimesgut
5385,5386,20000,4+1,145,2. Kat,Sincan - Mustafa Kemal Mh.,4.0,1.0,Sincan
5386,5387,40000,2+1,95,5. Kat,Çankaya - Güzeltepe Mh.,2.0,1.0,Çankaya
5387,5388,35000,1+1,108,5. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5388,5389,70000,2+1,145,15. Kat,Çankaya - Çukurambar Mh.,2.0,1.0,Çankaya
5389,5390,40000,1+1,108,3. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5390,5391,33000,1+1,85,15. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5391,5392,32000,1+1,85,1. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5392,5393,35000,1+1,91,7. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5393,5394,43000,2+1,110,21. Kat,Çankaya - Çukurambar Mh.,2.0,1.0,Çankaya
5394,5395,42000,1+1,85,16. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5395,5396,12500,3+1,130,4. Kat,Sincan - Akşemsettin Mh.,3.0,1.0,Sincan
5396,5397,11000,2+1,95,Kot 1 (-1). Kat,Keçiören - Ayvalı Mh.,2.0,1.0,Keçiören
5397,5398,16000,3+1,130,3. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5398,5399,14500,3+1,105,3. Kat,Mamak - Balkiraz Mh.,3.0,1.0,Mamak
5399,5400,16000,3+1,110,4. Kat,Sincan - Andiçen Mh.,3.0,1.0,Sincan
5400,5401,16000,3+1,125,2. Kat,Pursaklar - Mimar Sinan Mh.,3.0,1.0,Pursaklar
5401,5402,20000,3+1,180,11. Kat,Yenimahalle - Çiğdemtepe Mh.,3.0,1.0,Yenimahalle
5402,5403,37000,3+1,148,5. Kat,Etimesgut - Ahi Mesut Mh.,3.0,1.0,Etimesgut
5403,5404,19000,4+1,175,Çatı katı,Polatlı - Şehitlik Mh.,4.0,1.0,Polatlı
5404,5405,20000,4+1,180,2. Kat,Polatlı - Şehitlik Mh.,4.0,1.0,Polatlı
5405,5406,8500,3+1,130,Çatı katı,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5406,5407,11000,3+1,145,4. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5407,5408,9000,3+1,130,Çatı katı,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5408,5409,12000,3+1,160,Çatı katı,Polatlı - Şehitlik Mh.,3.0,1.0,Polatlı
5409,5410,55000,2+1,69,24. Kat,Çankaya - Çukurambar Mh.,2.0,1.0,Çankaya
5410,5411,13500,3+1,120,Düz Giriş (Zemin),Sincan - Ahi Evran Mh.,3.0,1.0,Sincan
5411,5412,20000,2+1,120,1. Kat,Sincan - İstasyon Mh.,2.0,1.0,Sincan
5412,5413,14000,3+1,125,4. Kat,Sincan - İstasyon Mh.,3.0,1.0,Sincan
5413,5414,15000,4+1,190,3. Kat,Polatlı - Zafer Mh.,4.0,1.0,Polatlı
5414,5415,45000,1+1,55,24. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5415,5416,15500,2+1,94,11. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5416,5417,15000,2+1,100,Yüksek giriş,Etimesgut - İstasyon Mh.,2.0,1.0,Etimesgut
5417,5418,20000,1+1,50,Düz Giriş (Zemin),Çankaya - İşçi Blokları Mh.,1.0,1.0,Çankaya
5418,5419,59000,4+1,170,4. Kat,Çankaya - İlkbahar Mh.,4.0,1.0,Çankaya
5419,5420,29000,4+1,190,9. Kat,Keçiören - Yükseltepe Mh.,4.0,1.0,Keçiören
5420,5421,20000,3+1,115,1. Kat,Keçiören - Çiçekli Mh.,3.0,1.0,Keçiören
5421,5422,20500,3+1,120,Kot 2 (-2). Kat,Keçiören - Sancaktepe Mh.,3.0,1.0,Keçiören
5422,5423,18000,2+1,120,1. Kat,Sincan - İstasyon Mh.,2.0,1.0,Sincan
5423,5424,19000,3+1,105,2. Kat,Yenimahalle - Ergenekon Mh.,3.0,1.0,Yenimahalle
5424,5425,17500,3+1,110,Yüksek giriş,Keçiören - Atapark Mh.,3.0,1.0,Keçiören
5425,5426,32500,2+1,100,1. Kat,Çankaya - Ayrancı Mh.,2.0,1.0,Çankaya
5426,5427,14000,2+1,110,2. Kat,Etimesgut - 30 Ağustos Mh.,2.0,1.0,Etimesgut
5427,5428,25000,4+1,160,1. Kat,Keçiören - Bağlum Güzelyurt Mh.,4.0,1.0,Keçiören
5428,5429,18500,3+1,115,3. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5429,5430,20500,3+1,107,1. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5430,5431,16000,3+1,130,1. Kat,Sincan - Andiçen Mh.,3.0,1.0,Sincan
5431,5432,12500,2+1,80,Yüksek giriş,Sincan - Selçuklu Mh.,2.0,1.0,Sincan
5432,5433,27000,3+1,145,2. Kat,Çankaya - Mürsel Uluç Mh.,3.0,1.0,Çankaya
5433,5434,15000,2+1,100,2. Kat,Yenimahalle - Karşıyaka Mh.,2.0,1.0,Yenimahalle
5434,5435,16250,3+1,135,3. Kat,Sincan - Gökçek Mh.,3.0,1.0,Sincan
5435,5436,10500,1+1,65,2. Kat,Etimesgut - Kazım Karabekir Mh.,1.0,1.0,Etimesgut
5436,5437,52000,1+1,89,1. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5437,5438,70000,1+1,55,3. Kat,Ayaş - Uğurçayırı Mh.,1.0,1.0,Ayaş
5438,5439,19000,3+1,145,1. Kat,Altındağ - Karapürçek Mh.,3.0,1.0,Altındağ
5439,5440,34000,3+1,130,Düz Giriş (Zemin),Çankaya - Gaziosmanpaşa Mh.,3.0,1.0,Çankaya
5440,5441,16500,3+1,130,3. Kat,Sincan - Malazgirt Mh.,3.0,1.0,Sincan
5441,5442,28000,3+1,130,1. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5442,5443,20000,3+1,125,1. Kat,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
5443,5444,20000,2+1,80,Kot 2 (-2). Kat,Çankaya - İlkadım Mh.,2.0,1.0,Çankaya
5444,5445,22000,3+1,120,1. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5445,5446,20500,3+1,135,4. Kat,Yenimahalle - Demetgül Mh.,3.0,1.0,Yenimahalle
5446,5447,45000,4+1,200,4. Kat,Çankaya - Alacaatlı Mh.,4.0,1.0,Çankaya
5447,5448,17900,3+1,115,2. Kat,Mamak - Şahintepe Mh.,3.0,1.0,Mamak
5448,5449,13000,2+1,95,3. Kat,Sincan - Akşemsettin Mh.,2.0,1.0,Sincan
5449,5450,17500,4+1,140,Kot 1 (-1). Kat,Keçiören - Hisar Mh.,4.0,1.0,Keçiören
5450,5451,35000,3+1,250,Belirsiz,Yenimahalle - Uğur Mumcu Mh.,3.0,1.0,Yenimahalle
5451,5452,25000,3+1,140,3. Kat,Çankaya - Küçükesat Mh.,3.0,1.0,Çankaya
5452,5453,16500,3+1,125,2. Kat,Etimesgut - Elvan Mh.,3.0,1.0,Etimesgut
5453,5454,26500,4+1,186,1. Kat,Pursaklar - Mimar Sinan Mh.,4.0,1.0,Pursaklar
5454,5455,48500,4+1,250,21. Kat,Etimesgut - Yeşilova Mh.,4.0,1.0,Etimesgut
5455,5456,8500,1+1,60,3. Kat,Mamak - Zirvekent Mh.,1.0,1.0,Mamak
5456,5457,20000,4+1,170,9. Kat,Polatlı - Şehitlik Mh.,4.0,1.0,Polatlı
5457,5458,12000,3+1,116,Bahçe katı,Altındağ - Baraj Mh.,3.0,1.0,Altındağ
5458,5459,15000,3+1,100,3. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5459,5460,18750,3+1,130,2. Kat,Etimesgut - Turkuaz Mh.,3.0,1.0,Etimesgut
5460,5461,30000,3+1,110,1. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
5461,5462,22000,3+1,125,1. Kat,Keçiören - Kavacık Subayevleri Mh.,3.0,1.0,Keçiören
5462,5463,14000,3+1,135,4. Kat,Polatlı - Şentepe Mh.,3.0,1.0,Polatlı
5463,5464,12500,3+1,120,8. Kat,Polatlı - Mehmet Akif Mh.,3.0,1.0,Polatlı
5464,5465,22500,3+1,135,1. Kat,Keçiören - Şehit Kubilay Mh.,3.0,1.0,Keçiören
5465,5466,10500,3+1,120,3. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5466,5467,10500,3+1,115,2. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5467,5468,18500,3+1,130,12. Kat,Polatlı - İstiklal Mh.,3.0,1.0,Polatlı
5468,5469,18500,3+1,145,2. Kat,Polatlı - Şentepe Mh.,3.0,1.0,Polatlı
5469,5470,10500,3+1,120,Düz Giriş (Zemin),Polatlı - İstiklal Mh.,3.0,1.0,Polatlı
5470,5471,18000,3+1,125,3. Kat,Keçiören - 19 Mayıs Mh.,3.0,1.0,Keçiören
5471,5472,19500,2+1,90,2. Kat,Çankaya - Umut Mh.,2.0,1.0,Çankaya
5472,5473,15000,4+1,160,Yüksek giriş,Polatlı - Fatih Mh.,4.0,1.0,Polatlı
5473,5474,23000,1+1,50,1. Kat,Gölbaşı - İncek Mh.,1.0,1.0,Gölbaşı
5474,5475,25000,3+1,140,8. Kat,Etimesgut - Yavuz Selim Mh.,3.0,1.0,Etimesgut
5475,5476,37500,6+1,295,13. Kat,Yenimahalle - Turgut Özal Mh.,6.0,1.0,Yenimahalle
5476,5477,20500,1+1,55,Kot 1 (-1). Kat,Yenimahalle - Turgut Özal Mh.,1.0,1.0,Yenimahalle
5477,5478,18000,3+1,120,1. Kat,Altındağ - Aydınlıkevler Mh.,3.0,1.0,Altındağ
5478,5479,15000,1+1,75,Yüksek giriş,Altındağ - Aydınlıkevler Mh.,1.0,1.0,Altındağ
5479,5480,13500,3+1,130,3. Kat,Polatlı - Mehmet Akif Mh.,3.0,1.0,Polatlı
5480,5481,20750,2+1,100,2. Kat,Keçiören - Şenlik Mh.,2.0,1.0,Keçiören
5481,5482,12500,3+1,115,4. Kat,Polatlı - Zafer Mh.,3.0,1.0,Polatlı
5482,5483,15000,3+1,110,Düz Giriş (Zemin),Çankaya - Arka Topraklık Mh.,3.0,1.0,Çankaya
5483,5484,15000,3+1,130,3. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5484,5485,17500,3+1,110,3. Kat,Altındağ - Aydınlıkevler Mh.,3.0,1.0,Altındağ
5485,5486,15000,3+1,100,Kot 1 (-1). Kat,Yenimahalle - Işınlar Mh.,3.0,1.0,Yenimahalle
5486,5487,12000,3+1,125,Düz Giriş (Zemin),Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5487,5488,55000,1+1,84,22. Kat,Çankaya - Çukurambar Mh.,1.0,1.0,Çankaya
5488,5489,18000,3+1,130,3. Kat,Yenimahalle - Demetgül Mh.,3.0,1.0,Yenimahalle
5489,5490,72000,2+1,138,18. Kat,Çankaya - Çukurambar Mh.,2.0,1.0,Çankaya
5490,5491,16200,3+1,115,3. Kat,Keçiören - Kalaba Mh.,3.0,1.0,Keçiören
5491,5492,25000,1+1,70,1. Kat,Çankaya - Oğuzlar Mh.,1.0,1.0,Çankaya
5492,5493,35000,2+1,50,Düz Giriş (Zemin),Çankaya - Balgat Mh.,2.0,1.0,Çankaya
5493,5494,30000,2+1,50,Düz Giriş (Zemin),Çankaya - Balgat Mh.,2.0,1.0,Çankaya
5494,5495,30000,1+1,70,1. Kat,Çankaya - Oğuzlar Mh.,1.0,1.0,Çankaya
5495,5496,18000,3+1,130,2. Kat,Sincan - Pınarbaşı Mh.,3.0,1.0,Sincan
5496,5497,18000,3+1,110,8. Kat,Yenimahalle - Ergenekon Mh.,3.0,1.0,Yenimahalle
5497,5498,19750,2+1,90,Kot 2 (-2). Kat,Çankaya - Arka Topraklık Mh.,2.0,1.0,Çankaya
5498,5499,18000,3+1,125,3. Kat,Pursaklar - Saray Fatih Mh.,3.0,1.0,Pursaklar
5499,5500,25500,6+1,250,3. Kat,Etimesgut - Süvari Mh.,6.0,1.0,Etimesgut
5500,5501,18750,3+1,117,3. Kat,Sincan - Pınarbaşı Mh.,3.0,1.0,Sincan
5501,5502,14000,2+1,110,4. Kat,Sincan - 29 Ekim Mh.,2.0,1.0,Sincan
5502,5503,17500,1+1,60,1. Kat,Gölbaşı - Taşpınar Mh.,1.0,1.0,Gölbaşı
5503,5504,15000,3+1,110,1. Kat,Mamak - Şirintepe Mh.,3.0,1.0,Mamak
5504,5505,25500,3+1,125,2. Kat,Mamak - Demirlibahçe Mh.,3.0,1.0,Mamak
5505,5506,19500,4+1,130,3. Kat,Keçiören - Yeşiltepe Mh.,4.0,1.0,Keçiören
5506,5507,35000,2+1,85,3. Kat,Çankaya - Çamlıtepe Mh.,2.0,1.0,Çankaya
5507,5508,45000,1+1,100,3. Kat,Çankaya - Oran Mh.,1.0,1.0,Çankaya
5508,5509,26500,3+1,135,5. Kat,Çankaya - Zafertepe Mh.,3.0,1.0,Çankaya
5509,5510,30000,1+1,70,3. Kat,Çankaya - Yukarı Dikmen Mh.,1.0,1.0,Çankaya
5510,5511,16000,3+1,125,2. Kat,Mamak - General Zeki Doğan Mh.,3.0,1.0,Mamak
5511,5512,21000,1+1,40,8. Kat,Çankaya - Çamlıtepe Mh.,1.0,1.0,Çankaya
5512,5513,20000,1+1,65,1. Kat,Çankaya - Meşrutiyet Mh.,1.0,1.0,Çankaya
5513,5514,28000,1+1,45,2. Kat,Çankaya - Büyükesat Mh.,1.0,1.0,Çankaya
5514,5515,22000,1+1,35,8. Kat,Çankaya - Çamlıtepe Mh.,1.0,1.0,Çankaya
5515,5516,18000,3+1,110,2. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5516,5517,23000,3+1,130,1. Kat,Keçiören - Yayla Mh.,3.0,1.0,Keçiören
5517,5518,18000,3+1,125,3. Kat,Keçiören - İncirli Mh.,3.0,1.0,Keçiören
5518,5519,23000,3+1,130,Yüksek giriş,Keçiören - Yayla Mh.,3.0,1.0,Keçiören
5519,5520,30000,1+1,67,7. Kat,Çankaya - Konutkent Mh.,1.0,1.0,Çankaya
5520,5521,12000,3+1,140,Kot 3 (-3). Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5521,5522,21500,3+1,130,2. Kat,Etimesgut - Elvan Mh.,3.0,1.0,Etimesgut
5522,5523,20000,3+1,135,1. Kat,Keçiören - Yayla Mh.,3.0,1.0,Keçiören
5523,5524,16000,3+1,135,4. Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5524,5525,35000,4+1,175,7. Kat,Sincan - Törekent Mh.,4.0,1.0,Sincan
5525,5526,16000,3+1,90,Düz Giriş (Zemin),Çankaya - Malazgirt Mh.,3.0,1.0,Çankaya
5526,5527,30500,5+1,270,3. Kat,Çankaya - Aşıkpaşa Mh.,5.0,1.0,Çankaya
5527,5528,25500,5+1,270,3. Kat,Çankaya - Aşıkpaşa Mh.,5.0,1.0,Çankaya
5528,5529,30000,1+1,80,Yüksek giriş,Çankaya - Aziziye Mh.,1.0,1.0,Çankaya
5529,5530,42000,4+1,200,14. Kat,Çankaya - Alacaatlı Mh.,4.0,1.0,Çankaya
5530,5531,12000,4+1,130,Bahçe dublex,Mamak - Bahçeleriçi Mh.,4.0,1.0,Mamak
5531,5532,23500,3+1,130,1. Kat,Keçiören - Yayla Mh.,3.0,1.0,Keçiören
5532,5533,12000,3+1,150,7. Kat,Sincan - Alcı Mh.,3.0,1.0,Sincan
5533,5534,10000,3+1,150,9. Kat,Sincan - Alcı Mh.,3.0,1.0,Sincan
5534,5535,25000,3+1,140,1. Kat,Mamak - Harman Mh.,3.0,1.0,Mamak
5535,5536,19500,2+1,105,4. Kat,Polatlı - İstiklal Mh.,2.0,1.0,Polatlı
5536,5537,27500,2+1,110,1. Kat,Polatlı - Gazi Mh.,2.0,1.0,Polatlı
5537,5538,11500,2+1,70,Düz Giriş (Zemin),Etimesgut - Topçu Mh.,2.0,1.0,Etimesgut
5538,5539,12500,2+1,85,3. Kat,Mamak - Saimekadın Mh.,2.0,1.0,Mamak
5539,5540,21000,3+1,130,1. Kat,Keçiören - Hisar Mh.,3.0,1.0,Keçiören
5540,5541,14500,3+1,120,Yüksek giriş,Sincan - Malazgirt Mh.,3.0,1.0,Sincan
5541,5542,25000,3+1,110,1. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5542,5543,21000,3+1,110,4. Kat,Mamak - Saimekadın Mh.,3.0,1.0,Mamak
5543,5544,15500,3+1,110,2. Kat,Sincan - Akşemsettin Mh.,3.0,1.0,Sincan
5544,5545,16500,3+1,130,3. Kat,Keçiören - Kuşcağız Mh.,3.0,1.0,Keçiören
5545,5546,16500,3+1,130,2. Kat,Keçiören - Kuşcağız Mh.,3.0,1.0,Keçiören
5546,5547,18000,3+1,130,3. Kat,Mamak - Şahintepe Mh.,3.0,1.0,Mamak
5547,5548,18000,3+1,120,1. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5548,5549,25000,4+1,250,1. Kat,Keçiören - Yükseltepe Mh.,4.0,1.0,Keçiören
5549,5550,16500,3+1,115,Kot 1 (-1). Kat,Etimesgut - Topçu Mh.,3.0,1.0,Etimesgut
5550,5551,25000,4+1,173,1. Kat,Mamak - Türközü Mh.,4.0,1.0,Mamak
5551,5552,18000,2+1,90,Yüksek giriş,Mamak - Balkiraz Mh.,2.0,1.0,Mamak
5552,5553,26000,3+1,125,Düz Giriş (Zemin),Mamak - Durali Alıç Mh.,3.0,1.0,Mamak
5553,5554,37500,4+1,190,3. Kat,Çankaya - Hilal Mh.,4.0,1.0,Çankaya
5554,5555,15500,3+1,130,Yüksek giriş,Sincan - Selçuklu Mh.,3.0,1.0,Sincan
5555,5556,14500,3+1,130,Yüksek giriş,Sincan - Andiçen Mh.,3.0,1.0,Sincan
5556,5557,18500,2+1,100,Bahçe katı,Etimesgut - Oğuzlar Mh.,2.0,1.0,Etimesgut
5557,5558,14000,3+1,130,4. Kat,Sincan - Mareşal Çakmak Mh.,3.0,1.0,Sincan
5558,5559,22500,4+1,180,2. Kat,Polatlı - Şehitlik Mh.,4.0,1.0,Polatlı
5559,5560,10000,3+1,130,3. Kat,Polatlı - Yeni Mh.,3.0,1.0,Polatlı
5560,5561,20000,3+1,125,3. Kat,Keçiören - İncirli Mh.,3.0,1.0,Keçiören
5561,5562,15000,3+1,120,Yüksek giriş,Sincan - Fevzi Çakmak Mh.,3.0,1.0,Sincan
5562,5563,16900,2+1,85,Kot 1 (-1). Kat,Mamak - Durali Alıç Mh.,2.0,1.0,Mamak
5563,5564,21000,3+1,120,3. Kat,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
5564,5565,28000,3+1,130,2. Kat,Çankaya - Harbiye Mh.,3.0,1.0,Çankaya
5565,5566,19999,3+1,135,4. Kat,Sincan - Fevzi Çakmak Mh.,3.0,1.0,Sincan
5566,5567,25500,1+1,65,29. Kat,Mamak - Ege Mh.,1.0,1.0,Mamak
5567,5568,25750,2+1,100,3. Kat,Etimesgut - Eryaman Mh.,2.0,1.0,Etimesgut
5568,5569,20500,3+1,135,2. Kat,Yenimahalle - Ata Mh.,3.0,1.0,Yenimahalle
5569,5570,27500,3+1,135,1. Kat,Çankaya - Cevizlidere Mh.,3.0,1.0,Çankaya
5570,5571,23500,1+1,45,2. Kat,Gölbaşı - İncek Mh.,1.0,1.0,Gölbaşı
5571,5572,38500,4+1,200,5. Kat,Etimesgut - Yeni Bağlıca Mh.,4.0,1.0,Etimesgut
5572,5573,18750,1+1,70,1. Kat,Gölbaşı - İncek Mh.,1.0,1.0,Gölbaşı
5573,5574,18000,3+1,120,Yüksek giriş,Çankaya - Metin Akkuş Mh.,3.0,1.0,Çankaya
5574,5575,18000,2+1,100,3. Kat,Etimesgut - 30 Ağustos Mh.,2.0,1.0,Etimesgut
5575,5576,33500,3+1,165,3. Kat,Yenimahalle - Turgut Özal Mh.,3.0,1.0,Yenimahalle
5576,5577,8500,3+1,125,4. Kat,Sincan - Hürriyet Mh.,3.0,1.0,Sincan
5577,5578,27000,3+1,165,10. Kat,Yenimahalle - Turgut Özal Mh.,3.0,1.0,Yenimahalle
5578,5579,25000,1+1,85,3. Kat,Gölbaşı - İncek Mh.,1.0,1.0,Gölbaşı
5579,5580,40000,3+1,177,11. Kat,Çankaya - İlkbahar Mh.,3.0,1.0,Çankaya
5580,5581,60000,3+1,160,4. Kat,Çankaya - Çankaya Mh.,3.0,1.0,Çankaya
5581,5582,12500,3+1,110,Bahçe katı,Polatlı - Fatih Mh.,3.0,1.0,Polatlı
5582,5583,17500,3+1,110,4. Kat,Keçiören - Yükseltepe Mh.,3.0,1.0,Keçiören
5583,5584,46000,3+1,170,1. Kat,Çankaya - İlkbahar Mh.,3.0,1.0,Çankaya
5584,5585,40000,3+1,160,11. Kat,Çankaya - Ümit Mh.,3.0,1.0,Çankaya
5585,5586,15000,2+1,100,Kot 1 (-1). Kat,Keçiören - Atapark Mh.,2.0,1.0,Keçiören
5586,5587,19000,3+1,100,1. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5587,5588,20000,3+1,120,1. Kat,Yenimahalle - Ergenekon Mh.,3.0,1.0,Yenimahalle
5588,5589,31000,3+1,120,2. Kat,Keçiören - Etlik Mh.,3.0,1.0,Keçiören
5589,5590,21000,3+1,135,4. Kat,Yenimahalle - Demetevler Mh.,3.0,1.0,Yenimahalle
5590,5591,18000,3+1,125,2. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5591,5592,17000,2+1,125,3. Kat,Keçiören - Yükseltepe Mh.,2.0,1.0,Keçiören
5592,5593,24500,2+1,105,Yüksek giriş,Keçiören - Esertepe Mh.,2.0,1.0,Keçiören
5593,5594,20000,3+1,110,Yüksek giriş,Çankaya - Aşağı Öveçler Mh.,3.0,1.0,Çankaya
5594,5595,15000,3+1,100,Kot 2 (-2). Kat,Etimesgut - Elvan Mh.,3.0,1.0,Etimesgut
5595,5596,16000,3+1,130,3. Kat,Etimesgut - 30 Ağustos Mh.,3.0,1.0,Etimesgut
5596,5597,50000,4+1,270,Belirsiz,Gölbaşı - Kızılcaşar Mh.,4.0,1.0,Gölbaşı
5597,5598,15000,3+1,120,5. Kat,Sincan - Plevne Mh.,3.0,1.0,Sincan
5598,5599,16000,2+1,110,3. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5599,5600,34000,3+1,110,4. Kat,Çankaya - Koru Mh.,3.0,1.0,Çankaya
5600,5601,27500,3+1,115,1. Kat,Yenimahalle - Beştepe Mh.,3.0,1.0,Yenimahalle
5601,5602,19500,3+1,140,3. Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5602,5603,17000,3+1,125,1. Kat,Pursaklar - Yunus Emre Mh.,3.0,1.0,Pursaklar
5603,5604,15500,3+1,110,5. Kat,Sincan - Fatih Mh.,3.0,1.0,Sincan
5604,5605,19250,3+1,125,1. Kat,Keçiören - Bağlarbaşı Mh.,3.0,1.0,Keçiören
5605,5606,10000,2+1,80,2. Kat,Altındağ - Örnek Mh.,2.0,1.0,Altındağ
5606,5607,45200,4+1,200,11. Kat,Etimesgut - Göksu Mh.,4.0,1.0,Etimesgut
5607,5608,18750,3+1,120,Yüksek giriş,Keçiören - Pınarbaşı Mh.,3.0,1.0,Keçiören
5608,5609,15000,3+1,135,3. Kat,Sincan - 29 Ekim Mh.,3.0,1.0,Sincan
5609,5610,14000,3+1,130,1. Kat,Keçiören - Çaldıran Mh.,3.0,1.0,Keçiören
5610,5611,23000,3+1,105,2. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5611,5612,25000,3+1,132,4. Kat,Gölbaşı - Eymir Mh.,3.0,1.0,Gölbaşı
5612,5613,20000,3+1,130,2. Kat,Mamak - Türközü Mh.,3.0,1.0,Mamak
5613,5614,21000,2+1,110,2. Kat,Keçiören - 19 Mayıs Mh.,2.0,1.0,Keçiören
5614,5615,26000,3+1,130,2. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5615,5616,17000,2+1,95,3. Kat,Çankaya - Topraklık Mh.,2.0,1.0,Çankaya
5616,5617,14500,3+1,120,3. Kat,Mamak - Balkiraz Mh.,3.0,1.0,Mamak
5617,5618,20000,3+1,130,7. Kat,Çankaya - Erzurum Mh.,3.0,1.0,Çankaya
5618,5619,28000,4+1,250,4. Kat,Mamak - Çağlayan Mh.,4.0,1.0,Mamak
5619,5620,20000,2+1,85,Düz Giriş (Zemin),Çankaya - Cebeci Mh.,2.0,1.0,Çankaya
5620,5621,20000,3+1,125,3. Kat,Pursaklar - Mimar Sinan Mh.,3.0,1.0,Pursaklar
5621,5622,18000,3+1,125,2. Kat,Pursaklar - Yunus Emre Mh.,3.0,1.0,Pursaklar
5622,5623,19000,3+1,125,3. Kat,Çankaya - Mürsel Uluç Mh.,3.0,1.0,Çankaya
5623,5624,18000,3+1,125,Kot 1 (-1). Kat,Keçiören - Ovacık Mh.,3.0,1.0,Keçiören
5624,5625,18000,3+1,145,2. Kat,Sincan - Fevzi Çakmak Mh.,3.0,1.0,Sincan
5625,5626,15000,3+1,130,2. Kat,Keçiören - Kanuni Mh.,3.0,1.0,Keçiören
5626,5627,24000,4+1,200,2. Kat,Beypazarı - Hacıkara Mh.,4.0,1.0,Beypazarı
5627,5628,17000,3+1,135,2. Kat,Kahramankazan - Atatürk Mh.,3.0,1.0,Kahramankazan
5628,5629,16500,3+1,93,3. Kat,Keçiören - Kavacık Subayevleri Mh.,3.0,1.0,Keçiören
5629,5630,55000,3+1,140,2. Kat,Çankaya - Ehlibeyt Mh.,3.0,1.0,Çankaya
5630,5631,29500,3+1,125,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
